repo_id,name,full_name,html_url,description,created_at,stars,language,topics,config_file,readme_preview,file_url
1017236392,azure-mcp-cli-client,hatasaki/azure-mcp-cli-client,https://github.com/hatasaki/azure-mcp-cli-client,MCP Client CLI tool work with Azure OpenAI,,0,Unknown,,mcp.json,"Azure MCP CLI Client https://github.com/hatasaki/azure-mcp-cli-client Description This CLI application integrates Azure OpenAI's function calling with Model Context Protocol (MCP) tools, enabling an interactive agent chat from the terminal. It loads Azure OpenAI configuration, connects to configured MCP servers, registers available tools, and orchestrates tool calls based on LLM responses. Download Pre-built binaries are available in GitHub Releases for: - Windows: [code] (contains [code] ) - Linux: [code] (contains [code] ) - macOS: [code] (contains [code] ) Download and extract the archive, then add the extraction directory to your PATH environment variable. Usage Release Binaries After downloading and extracting the release binaries, add the extraction directory to your PATH. [code] From Source If you prefer to run from source, follow these steps: [code] Initial setup - When launching for the first time, you need to enter the Azure OpenAI endpoint, API key, API version, and deployment name. When the API key is blank, authenticate using Entra ID (you must be logged in via [code] in your desktop environment) - To register the MCP server, you must create a mcp.json file and save it in .azuremcpcli directory under your user home folder( [code] for Windows, [code] for Linux). Copy mcp.json.sample to .azuremcpcli/mcp.json for fast start. For more details, refer to MCP Server Registration section. Options - Command options: - [code] : Delete saved configurations and saved MCP server list. - [code] : Enable verbose mode: display detailed tool input/output. - [code] : Append all conversation history including tool calls to the file - [code] : Run a single user input in batch mode. Sends the specified input once, auto-approves all tool calls, and prints only the final response. Use [code] to show connection and tool logs. Example: [code] - [code] : Specify a custom Azure OpenAI configuration file instead of the default (AzureOpenAI.json). - [code] : Specify a custom MCP server configuration file instead of the default (mcp.json). - [code] : Override the default system prompt sent to Azure OpenAI as the agent's initial system message. Example: [code] - Chat options: - [code] : Reset chat history during a session. - [code] / [code] : Exit the chat application. - [code] : List connected MCP servers and their available tools. - [code] : Show descriptions for each tool on the specified server. - [code] : Disable all tools for the specified server. - [code] : Enable all tools for the specified server. - [code] : Reconnect all MCP servers with reloading mcp.json configuration. - [code] : Force invocation of a specific tool with the given message. Example: [code] MCP Server Registration Before starting the CLI, create your MCP server configuration based on [code] and save it as [code] . Steps 1. Create the configuration directory (if it does not exist): [code] 2. Copy the template to create [code] : - macOS/Linux [code] - Windows PowerShell [code] 3. Open [code",https://github.com/hatasaki/azure-mcp-cli-client/blob/06cd1097ada6101859ae9084086b3db927587bce/mcp.json.sample
976492719,markdown-journal-rust,estevaom/markdown-journal-rust,https://github.com/estevaom/markdown-journal-rust,RAG to index md files accessible via Rust scripts,,0,Unknown,,mcp.json,"Journal RAG System A powerful, privacy-focused journal system with AI-powered semantic search and metadata analysis. This system allows you to query your personal journal entries using natural language and analyze patterns in your mood, habits, and thoughts over time. ✨ Features - 🔍 Semantic Search: Query your journal entries using natural language with Rust-powered performance - 📊 Frontmatter Analysis: Track mood, anxiety, weight, and custom metrics over time - 🦀 Rust Implementation: High-performance indexing and search using native Rust - 🏠 Local Processing: Journal files and search indexing stay on your machine - ⚡ Fast Embeddings: Uses fastembed for efficient vector generation - 📱 Cross-Platform: Works on macOS, Linux, and Windows (via WSL) 🚀 Quick Start 1. Automated Setup Choose your platform and run the setup script: macOS: [code] Ubuntu/Debian (including WSL): [code] Arch Linux: [code] These scripts will: - Install Rust (if needed) - Install system dependencies - Build all tools - Set up convenience scripts 2. Manual Setup (Optional) If you prefer manual setup: Install Rust: [code] Build the tools: [code] 3. Start Journaling Add entries to the [code] directory using the provided templates: Daily Entry ( [code] ): [code] Weekly Retrospective ( [code] ): [code] Example frontmatter for tracking: [code] Templates are provided in the [code] directory: - [code] - Daily journal template with sections for reflection - [code] - Weekly retrospective for reviewing progress - [code] - Guide for configuring your AI assistant persona 🎯 Usage Convenient Shell Scripts The project includes convenient shell scripts for common operations: [code] Direct Command Usage You can also use the Rust binaries directly: Index Your Journal Entries [code] Semantic Search [code] Frontmatter Analysis [code] 📁 Directory Structure [code] 🔧 System Requirements Minimum Requirements - Rust 1.70+ (install via rustup) - 4GB RAM - 2GB free disk space Recommended - 8GB+ RAM for better performance - SSD storage for faster indexing 📊 Frontmatter Fields Track various metrics in your journal entries: [code] You can customize these fields based on what you want to track. 🤖 Claude Code Integration This project includes enhanced Claude Code integration for a superior development experience: Features - Custom Agents ( [code] ): - [code] : Automatically searches your journal when context is needed - [code] : Helps complete journal frontmatter fields - [code] : Analyzes weekly retrospectives - Slash Commands ( [code] ): - [code] : Initialize your journaling session - [code] : Smart git commits with context - Status Line: Real-time token usage tracking (requires [code] ) - Automatic Timestamps: Each prompt includes current timestamp for context Setup (Optional) 1. Claude Code will automatically detect the [code] directory 2. For status line, install ccusage: [code] 3. Agents and commands are available immediately Usage Examples With Claude Code: - Ask about past events - the RAG agent will s",https://github.com/estevaom/markdown-journal-rust/blob/b70b0a3f5e65611676bfbccda3d6572de5b24bd1/mcp.json.template
962750330,mcp-osv,gleicon/mcp-osv,https://github.com/gleicon/mcp-osv,A MCP (Model Context Protocol) server to allow code security reviews using https://osv.dev (Open Source Vulnerabilities Database),,0,Unknown,,mcp.json,"MCP Security Analyst [](https://github.com/gleicon/mcp-osv/actions/workflows/go.yml) A Model Context Protocol (MCP) server providing comprehensive security analysis capabilities through integration with OSV.dev vulnerability database and native Go-based code analysis and secret detection engines. Features * Supply Chain Vulnerability Analysis: Integration with OSV.dev API for dependency vulnerability assessment * Secret Detection: Gitleaks v8 integration with 100+ built-in detection rules for credentials and API keys * Static Code Analysis: AST-based Go code analysis for security anti-patterns * Pattern Matching: Regex-based detection for common security vulnerabilities * MCP Protocol Support: Standard protocol implementation for AI assistant integration * Community-Vetted Rules: Gitleaks patterns maintained by the security community Requirements Core Requirements [code] Build Dependencies * Go 1.25.4 or later * github.com/mark3labs/mcp-go * github.com/zricethezav/gitleaks/v8 Installation [code] pre-built releases The mcp-osv binary communicates via stdin/stdout using the MCP protocol. IDE Configuration Cursor IDE Navigate to Configuration > MCP and add: [code] Claude Desktop Edit the MCP configuration file at Settings > Developer: [code] Available Tools The server exposes three MCP tools for security analysis: check_vulnerabilities Query OSV.dev database for known vulnerabilities in specific package versions. Parameters: * [code] (string, required): Package identifier * [code] (string, required): Version string Functionality: * Rate-limited API requests (1 request/second) * HTTP timeout protection (10 seconds) * JSON response parsing * Vulnerability detail extraction analyze_security Comprehensive security analysis combining multiple detection engines. Parameters: * [code] (string, required): Target file or directory path Analysis Components: * Native Go AST-based code analysis * Gitleaks v8 secret detection with 100+ rules * OSV.dev vulnerability checks for dependencies (go.mod files) * Pattern-based vulnerability detection Detected Issues: * Command injection vectors * Deserialization vulnerabilities * SQL injection patterns * Hardcoded credentials * API keys and tokens * Private keys and certificates * Database connection strings scan_secrets Dedicated secret detection using Gitleaks v8 with 100+ community-maintained detection rules. Parameters: * [code] (string, required): Target file, directory, or repository path * [code] (boolean, optional): Enable git history scanning (default: false) Detection Capabilities (100+ patterns): * AWS Access Keys, Secret Keys, Session Tokens * GitHub Personal Access Tokens, OAuth tokens * Google Cloud Platform API keys * Azure credentials and connection strings * Slack tokens and webhooks * Stripe API keys * Private SSH/PGP/RSA keys * JWT tokens * Database connection strings (PostgreSQL, MySQL, MongoDB) * Generic API keys with entropy analysis * And 90+ more patterns maintained by the security community Outpu",https://github.com/gleicon/mcp-osv/blob/739c89cb88c976d1027663dec124d09d85c9e1c5/mcp.json-template
1043727794,multi-controller-app,wtyler2505/multi-controller-app,https://github.com/wtyler2505/multi-controller-app,"Windows app for controlling Arduino, ESP32, and other hardware devices over Serial, TCP/UDP, and SSH",,0,Unknown,,mcp.json,"Multi-Controller App [](https://github.com/wtyler2505/multi-controller-app/actions/workflows/rust-ci.yml) [](https://github.com/wtyler2505/multi-controller-app/actions/workflows/test-coverage.yml) [](https://codecov.io/gh/wtyler2505/multi-controller-app) [](https://opensource.org/licenses/MIT) A lightweight Windows application for discovering, connecting to, and controlling heterogeneous hardware devices (Arduino/ESP32/ESP8266/RioRand/Raspberry Pi) over Serial, TCP/UDP, or SSH. 🚀 Features - Multi-Protocol Support: Serial, TCP, UDP, SSH - Hot-Swappable Drivers: Plugin architecture for device drivers - Real-Time Telemetry: High-performance data streaming with decimation - Performance Optimized: < 2s startup, ≤ 2% idle CPU, ≤ 150MB RAM - Native AOT Compilation: Single executable distribution - Extensible: Easy to add new device support 📋 Task Progress Last Updated: January 24, 2025 Summary - Total Tasks: 19 main tasks (100 subtasks) - Completed: 0 (0%) - In Progress: 0 (0%) - Pending: 19 (100%) - Overall Progress: ⬜⬜⬜⬜⬜⬜⬜⬜⬜⬜ 0% Subtask Breakdown - Total Subtasks: 100 - Completed: 0 (0%) - Pending: 100 (100%) - Average Subtasks per Task: 5.3 📋 Prerequisites - Windows 10/11 (64-bit) - .NET 8 SDK (for C# development) - Node.js 18+ (for TypeScript/MCP servers) - Git - VS Code or Visual Studio 2022 🛠️ Quick Setup Automated Setup (Recommended) [code] Manual Setup 1. Clone the repository [code] 2. Install dependencies [code] 3. Copy environment variables [code] 4. Build the project [code] 📋 Task Management Quick Commands [code] Task Master Integration - All development work is tracked via Task Master - Use [code] commands in Claude Code - See Task Management Guide for detailed workflows - View TaskMaster Workflow Guide for commands 🧪 Testing & Coverage Test Coverage Requirements - Minimum Coverage: 80% for all modules - CI/CD Integration: Automated coverage checks on every PR - Platform Support: Full coverage on Linux, test validation on Windows/macOS Running Tests [code] Test Categories - Unit Tests: 100+ tests for individual components - Integration Tests: 48+ tests for cross-module interactions - Loopback Tests: 48+ tests for transport protocols - Performance Tests: Latency, throughput, stress testing - Device Driver Tests: 150+ tests covering all driver endpoints Coverage Reports - HTML reports generated in [code] directory - CI uploads reports to Codecov for tracking - Windows fallback using test counting method - Coverage badges displayed in README 🔧 Development Development Guidelines - Verification-First Development: All implementations must be verified before claiming completion (see CLAUDE.md) - Task Management: Use TaskMaster protocol for all work - check tasks before starting - Code Standards: Follow Coding Standards for consistent code style - Examples: See Style Guide for implementation patterns - Editor Setup: Project includes [code] for consistent formatting - File Management: Never create files unless explicitly requested - always edit exis",https://github.com/wtyler2505/multi-controller-app/blob/b022268b42b410d319a12e4f649c99c402d56365/.mcp.json.backup-clearthought
1060559513,INSPIRASI,RajendraDamar/INSPIRASI,https://github.com/RajendraDamar/INSPIRASI,,,0,Unknown,,mcp.json,,https://github.com/RajendraDamar/INSPIRASI/blob/26e72d041b055a32c58827a88fed5e2d6d83c853/.serena/memories/mcp-servers-in-mcp.json.md
1007770790,world-cup-platform,jasonkwak190/world-cup-platform,https://github.com/jasonkwak190/world-cup-platform,,,0,Unknown,,mcp.json,"🏆 차세대 이상형 월드컵 플랫폼 UX/UI, 확장성, 편의성을 제공하는 커뮤니티형 이상형 월드컵 플랫폼입니다. 🚀 빠른 시작 1. 프로젝트 클론 및 설치 [code] 2. 프론트엔드 설정 [code] 3. Claude MCP 설정 (개발용) [code] ⚙️ 개발 환경 설정 필수 요구사항 - Node.js 18+ - npm 또는 yarn - Claude CLI (MCP 사용 시) Claude MCP 기능 - Memory: 대화 내용 기억 및 관리 - Sequential Thinking: 복잡한 문제 단계별 해결 - Filesystem: 프로젝트 파일 접근 최적화 - GitHub: 저장소 관리 (API 키 필요) - Brave Search: 웹 검색 (API 키 필요) - Gemini CLI: 대용량 파일 분석 (API 키 필요) 📋 개발 가이드 자세한 개발 가이드는 CLAUDE.md를 참고하세요. 🛠 기술 스택 Frontend - Next.js 14 (App Router) - TypeScript - TailwindCSS + Headless UI - Framer Motion - React Hook Form + Zod - Zustand (상태관리) - React Query (서버상태) Backend - Node.js + Express - PostgreSQL (메인 DB) - Redis (캐시, 세션) - S3 (파일 저장) - Socket.io (실시간) - Bull (큐 시스템) 🎯 주요 기능 - 🎮 토너먼트 방식 월드컵 플레이 - 🛠 드래그 앤 드롭 콘텐츠 생성 - 📊 실시간 통계 및 랭킹 - 🌐 댓글/좋아요/북마크 소셜 기능 - 📱 반응형 디자인 - ⚡ 무한 스크롤 및 가상화 📄 라이선스 이 프로젝트는 MIT 라이선스 하에 있습니다.",https://github.com/jasonkwak190/world-cup-platform/blob/a9038acbc6012cf06c621e8ec23e37d2a467012c/.claude/.mcp.json.template
1073624303,devcontainer-template,kodflow/devcontainer-template,https://github.com/kodflow/devcontainer-template,,,0,Unknown,,mcp.json,"devcontainer-template Coquille DevContainer universelle fournissant un ecosysteme IA complet — 35 agents specialistes, 11 commandes slash, workflows auto-correctifs — pour bootstrapper et developper n'importe quel projet avec une qualite maximale. Fiabilite d'abord : les agents raisonnent en profondeur, recoupent les sources officielles, et s'auto-corrigent jusqu'a ce que le resultat respecte les standards. Installation Rapide One-Liner (Machine Hôte ou Projet Existant) Installez Claude Code avec TOUS les assets (35 agents, 11 commands, 11 scripts, 155+ patterns) en une seule commande : [code] Ce qui est installé : - ✅ Claude CLI (si pas déjà installé) - ✅ 35 agents spécialisés (Go, Python, Rust, Node.js, etc.) - ✅ 11 commandes slash ( [code] , [code] , [code] , [code] , etc.) - ✅ 11 scripts de hooks (security, lint, format, test) - ✅ 155+ design patterns (GoF, Cloud, DDD, Enterprise) - ✅ Outils additionnels (grepai, status-line) Total : 239 fichiers (~3.2MB) en 1-2 minutes Installation minimale (sans documentation) : [code] Installation avec target personnalisé : [code] Emplacements d'installation : - Machine hôte : [code] - DevContainer : [code] Mise à jour ultérieure : [code] --- Outils inclus Base - Ubuntu 24.04 LTS - Zsh + Oh My Zsh + Powerlevel10k - Git, jq, yq, curl, build-essential Cloud & DevOps | Outil | Description | |-------|-------------| | AWS CLI v2 | Amazon Web Services | | gcloud | Google Cloud SDK | | az | Azure CLI | | terraform | Infrastructure as Code | | vault, consul, nomad, packer | HashiCorp Suite | | kubectl, helm | Kubernetes | | ansible | Configuration Management | Development | Outil | Description | |-------|-------------| | gh | GitHub CLI | | claude | Claude Code CLI | | op | 1Password CLI | | bazel | Build System | | task | Taskwarrior | | status-line | Claude Code status bar | Langages Les langages sont ajoutés via DevContainer Features selon vos besoins : [code] Voir : https://containers.dev/features Installation Nouveau projet [code] Projet existant Copiez le dossier [code] dans votre projet. Configuration MCP Le template inclut des serveurs MCP pré-configurés pour Claude Code. Serveurs MCP inclus | Serveur | Description | |---------|-------------| | github | Intégration GitHub | | codacy | Analyse de code | | taskwarrior | Gestion de tâches | Configuration des tokens Option 1 : Variables d'environnement [code] Option 2 : 1Password Configurez [code] et les items correspondants dans votre vault. Fichiers MCP | Fichier | Description | |---------|-------------| | [code] | Config MCP projet (ignoré par git) | | [code] | Template MCP | Structure [code] Commandes Rebuild container [code] Claude avec MCP [code] Nettoyer [code] Volumes persistants - [code] : Binaires locaux - [code] : Extensions VS Code - [code] : Historique shell License MIT",https://github.com/kodflow/devcontainer-template/blob/7f19cc89bb0fba6aee2e752e155ee63cf04c840b/.devcontainer/images/mcp.json.tpl
1115360093,Farmhand,eaasxt/Farmhand,https://github.com/eaasxt/Farmhand,,,0,Unknown,,mcp.json,"███████╗ █████╗ ██████╗ ███╗ ███╗██╗ ██╗ █████╗ ███╗ ██╗██████╗ ██╔════╝██╔══██╗██╔══██╗████╗ ████║██║ ██║██╔══██╗████╗ ██║██╔══██╗ █████╗ ███████║██████╔╝██╔████╔██║███████║███████║██╔██╗ ██║██║ ██║ ██╔══╝ ██╔══██║██╔══██╗██║╚██╔╝██║██╔══██║██╔══██║██║╚██╗██║██║ ██║ ██║ ██║ ██║██║ ██║██║ ╚═╝ ██║██║ ██║██║ ██║██║ ╚████║██████╔╝ ╚═╝ ╚═╝ ╚═╝╚═╝ ╚═╝╚═╝ ╚═╝╚═╝ ╚═╝╚═╝ ╚═╝╚═╝ ╚═══╝╚═════╝ 🚜 Transform your Ubuntu VM into an AI Coding Powerhouse 🌾 [](https://github.com/eaasxt/Farmhand) [](https://ubuntu.com/) [](#license) [](#testing) [](#-what-gets-installed) *One command. 30+ tools. Multiple AI agents working in harmony.* --- 📑 Table of Contents Click to expand - TL;DR - Why Farmhand? - Who Is This For? - Quick Start - Architecture - What Gets Installed - Enforcement Hooks - The Workflow - Knowledge & Vibes Framework - Installation Options - Post-Installation - How to Use Farmhand - Keyboard Shortcuts - Single Agent Workflow - Multi-Agent Workflow - Daily Patterns - Common Scenarios - Troubleshooting - Testing - Documentation - Contributing - License 📋 TL;DR Farmhand takes a bare Ubuntu VM and installs everything you need to run multiple AI coding agents (Claude, Codex, Gemini) that can work together without stepping on each other's toes. [code] What makes it special: - 🤖 Multi-agent coordination — File reservations prevent merge conflicts between agents - 🔒 Enforcement hooks — Agents can't skip the workflow, even if they want to - 📊 Graph-based task tracking — Dependencies, priorities, and parallel execution paths - 🔬 Research-backed protocols — 50+ papers distilled into actionable workflows > See it in action: The How to Use section has a complete walkthrough building ""CropWatch"" - a smart irrigation controller - with both single and multi-agent workflows. --- 🤔 Why Farmhand? The Problem Running multiple AI coding agents on the same codebase creates chaos: [code] AI agents don't naturally coordinate. They'll: - Edit the same files simultaneously - Duplicate work another agent already did - Skip security scans because ""it looks fine"" - Ignore your project's conventions The Solution Farmhand enforces coordination at the tool level: [code] Agents can't cheat. The hooks intercept every file operation and enforce the workflow automatically. --- 🧘 The Philosophy: Truth Lives Outside the Model Farmhand is built on the Knowledge & Vibes framework. The core insight is simple: The AI's confident output is not truth. Truth is: 1. Tests that pass 2. Code that compiles 3. Documentation that exists 4. Security scans that clear Everything else is a hypothesis. Farmhand provides the protocol to turn those hypotheses into verified software: * Plan Explicitly: A ""North Star Card"" captures what success looks like before code is written. * Track Everything: Work is broken into ""beads"" (tasks) with explicit dependencies. * Coordinate: File reservations prevent ""too many cooks in the kitchen."" * Verify: Mandatory security scans ( [code] ) and tests act as the source of tr",https://github.com/eaasxt/Farmhand/blob/7ec19ab75a4d4dd33d090da4d8222d99b297de47/config/mcp.json.template
1046416711,DOT,crazybass81/DOT,https://github.com/crazybass81/DOT,DOT 비즈니스 플랫폼 - 외식업 디지털 전환 솔루션,,0,Unknown,,mcp.json,DOT 비즈니스 플랫폼 외식업 디지털 전환을 위한 통합 비즈니스 솔루션 🏗️ 아키텍처 마이크로서비스 기반의 모노레포 구조: [code] 🚀 시작하기 필수 요구사항 - Node.js 18.0.0+ - npm 9.0.0+ - Flutter SDK 3.10.0+ (모바일 앱) - AWS CLI (배포용) - Docker (로컬 개발용) 설치 [code] 개발 서버 실행 [code] 📦 서비스 1. 근태관리 서비스 ( [code] ) GPS 기반 실시간 근태관리 시스템 (웹 + 모바일) - 웹 대시보드: 관리자용 실시간 모니터링 - 모바일 앱: 직원용 QR 체크인/아웃 - 위치 검증: GPS 기반 출퇴근 위치 확인 - 생체 인증: 지문/Face ID 본인 확인 - 오프라인 모드: 자동 동기화 지원 상세 문서 → 2. 마케팅 자동화 서비스 ( [code] ) YouTube 크리에이터 마케팅 자동화 플랫폼 - 크리에이터 발굴: 키워드 기반 검색 - 성과 분석: 채널 성과 지표 분석 - 캠페인 관리: 이메일 템플릿 자동화 - ROI 추적: 캠페인 효과 측정 상세 문서 → 3. 스케줄러 서비스 ( [code] ) 직원 일정 및 시프트 관리 시스템 - 시프트 관리: 유연한 근무 일정 설정 - 자동 배치: AI 기반 최적 인력 배치 - 휴가 관리: 휴가 신청 및 승인 프로세스 - 알림 시스템: 일정 변경 실시간 알림 상세 문서 → 🛠️ 기술 스택 Web Frontend - Next.js 15.5 - React 19 - TypeScript 5.9 - Tailwind CSS 3.4 Mobile - Flutter 3.10+ - Dart 3.0+ - Riverpod (상태관리) Backend - AWS Lambda (서버리스) - DynamoDB - API Gateway - Cognito (인증) Infrastructure - AWS CDK - CloudWatch - CloudFront 📝 스크립트 | 명령어 | 설명 | |--------|------| | [code] | 모든 서비스 개발 서버 실행 | | [code] | 모든 서비스 빌드 | | [code] | 전체 테스트 실행 | | [code] | 전체 린트 검사 | | [code] | 빌드 결과물 및 캐시 삭제 | 🏢 프로젝트 구조 모노레포 관리 npm workspaces를 사용한 모노레포 구조로 의존성과 스크립트를 중앙에서 관리합니다. 공유 패키지 - [code] : 공통 타입 정의 및 유틸리티 - [code] : 재사용 가능한 React 컴포넌트 - [code] : 공통 헬퍼 함수 📄 라이선스 MIT --- DOT Team | 외식업 디지털 전환의 파트너,https://github.com/crazybass81/DOT/blob/9288e2d005400bd0853846db870429f792c540ae/.mcp.json
74115154,dotfiles,rewse/dotfiles,https://github.com/rewse/dotfiles,Personal dotfile management system using chezmoi,,0,Unknown,,mcp.json,"Dotfiles Personal dotfiles management system using chezmoi. Centrally manage shell configurations, editor settings, Git configurations, and more across multiple machines (macOS and Linux). Features - Cross-platform support: Compatible with both macOS and Linux - Template-based: Manage machine-specific configurations with conditional branching - Secure secrets management: Safely manage API keys and credentials through 1Password integration Setup Installation on a New Machine macOS (Homebrew) [code] macOS (without Homebrew) or Linux [code] Or, install chezmoi only: [code] Install to a specific directory (e.g., [code] ): [code] If You Already Have chezmoi [code] Usage Daily Operations [code] Sync with Remote [code] Structure Directory Structure [code] Requirements - chezmoi - 1Password CLI (for secrets management)",https://github.com/rewse/dotfiles/blob/45e9673dc4c243e85084d02dd2560fa733cb9bd8/dot_config/private_mcp.json.tmpl
1061049441,dega-toolkit,madebyfamo/dega-toolkit,https://github.com/madebyfamo/dega-toolkit,Production-ready DEGA post-production toolkit with CLI and services. Ready for GUI development.,,0,Unknown,,mcp.json,"🎬 The DEGA Toolkit Welcome to The DEGA Toolkit repository! 🚀 What is DEGA? The DEGA Toolkit is an enterprise-grade post-production workflow automation system designed by and for creative professionals. It handles the complex technical details of video processing so you can focus on storytelling. ✨ Key Features - 🎥 Professional Video Processing - Hardware-accelerated proxy generation with support for ARRI, RED, Sony, and more - 📁 Smart Project Management - Automated project structure and organization - ⚡ Production-Ready Reliability - Atomic operations, comprehensive error handling, and bulletproof workflows - 🔧 Developer-Friendly - Clean architecture ready for GUI and API integration 🎯 Who Is This For? - Post-Production Professionals working with high-end cameras and workflows - Creative Studios needing reliable, scalable media processing - Developers building media workflow applications - Anyone tired of unreliable proxy generation tools 🤝 Contributing We welcome contributions from the community! Whether you're a post-production professional with workflow insights or a developer wanting to improve the codebase, there are many ways to help: - 🐛 Report bugs - Help us identify and fix issues - ✨ Request features - Share your workflow needs and ideas - 📝 Improve documentation - Help make the toolkit more accessible - 💻 Submit code - Contribute features, fixes, and improvements - 🧪 Test releases - Help validate new features in real workflows See our Contributing Guide for detailed information. 📚 Getting Started 1. Installation Guide - Get up and running quickly 2. Quick Start - Essential commands to begin using DEGA 3. Commands Reference - Complete CLI documentation 4. Architecture Guide - Technical details and design principles 💬 Community - Discussions - Share workflows, ask questions, and connect with other users - Issues - Report bugs and request features - Pull Requests - Contribute code improvements 📄 License The DEGA Toolkit is released under the MIT License. See LICENSE for details. --- Built with ❤️ by FAMO for DEGA Productions *Created by a working creative professional who understands real post-production workflows*",https://github.com/madebyfamo/dega-toolkit/blob/90fd6506528a1e2534433e1390d8dc1f3094a3c3/mcp.json.current
601548787,nammayatri,nammayatri/nammayatri,https://github.com/nammayatri/nammayatri,A Direct-to-Driver open mobility platform powering the next-generation of mobility applications in India.,,0,Unknown,,.clinerules,"🛺 Namma Yatri 🚖 Open and Driver Centric Mobility Platform 🌟 Vision Namma Yatri aims to empower service providers with a high-tech, cost-effective app and open data platform. Our vision is centered on the following principles: 1. Zero Commission: Ensuring no commission fees for drivers, promoting fair earnings and economic empowerment for service providers. 2. Open: Utilizing open data platforms, open code, and open networks to foster transparency, innovation, and collaboration within the community. 3. Optimize: Achieve population scale growth with utility-like pricing by continuously optimizing maps, cloud, and development costs, all while maintaining high reliability and rich user experience. 4. Multimodal: Supporting various modes of transport to provide comprehensive, integrated mobility solutions for a seamless user experience. 5. Shared Transport: Promoting shared mobility options to reduce traffic congestion, lower costs, and minimize carbon emissions, contributing to a sustainable future. As engineers, we often seek opportunities where one person can serve millions of others. Namma Yatri is an effort to enable the careers of those who serve one-to-one, like auto drivers who transport people each and every day. These drivers indirectly serve millions of customers over time. Here is a video from our founder explaining the vision of Namma Yatri: [](https://www.youtube.com/watch?v=NnyoxiiZLZg) 🌱 Core Values 👥 Community-first Mobility must be owned by the community of citizens and drivers who collaborate to create a thriving, equitable, and sustainable environment. Participatory development from the community helps build products to solve large-scale problems like mobility. 🚗 Citizens as owners Drivers invest in their vehicles and work hard every day. Citizens pay for and use the service. They both should own the platform, offering quality service at a fair price, without intermediaries dictating terms or prices. 👐 Open Platform Customers shall participate in community efforts by using the open system, providing feedback, and improving drivers' lives. Our data and roadmap will be open for feedback. The team will strive to be efficient, prioritize the critical few, and do more with less. 💡 Tech and People are enablers Mobility is an engineering problem, and technology can make it more efficient, reliable, and sustainable. We need both tech innovations and human involvement. Empathy and support for both citizens and drivers are crucial. 🌍 Sustainable Growth We aim to solve complex, long-term problems sustainably, avoiding unsustainable tactics like discounts and incentives. We pursue initiatives that are financially, environmentally, and psychologically sustainable, promoting shared mobility and efficient public transportation to reduce traffic, cost, and carbon emissions. ❓ Why Solve This Problem? Mobility is critical to economic growth, social progress, and individual well-being. People's livelihoods depend on mobility, but current systems coul",https://github.com/nammayatri/nammayatri/blob/31ba9110934223ecf07a9cafeec8fc8f2f73b5d2/.clinerules
597142196,concrnt,concrnt/concrnt,https://github.com/concrnt/concrnt,Concrnt is a next-gen decentralized social network platform designed to make your world richer.,,0,Unknown,,.clinerules,"Concrnt: Makes social media accounts your internet identities. [](https://github.com/concrnt/concrnt/actions/workflows/test.yml) [](https://goreportcard.com/report/github.com/concrnt/concrnt) 日本語 What is Concrnt: Concrnt is a distributed microblogging platform. Why Concrnt: Using a social media account as a user identity, it's untenable to rely on centralized social media platforms that are prone to third-party censorship and irreversible account suspension. It's unacceptable for a carefully nurtured account to be suddenly frozen and rendered irrecoverable. However, as long as servers physically exist, their operators must abide by the laws of the countries they are located in. Since operators are human, it's unrealistic to expect that accounts can never be frozen. Concrnt resolves this dilemma. It uses a unique protocol designed to allow account migration. This means that even if your account is frozen on the server where it was initially created, you can move your account to another server and resume using it there, maintaining all past posts and friend connections just as before the freeze. How Concrnt solves the problem: Concrnt uses public-key cryptography to verify user identities. It doesn't share any confidential information with servers, and users are responsible for managing the security of their own accounts. Cool! Where can I join? You can experience the world of Concrnt through one of its web client implementations, available at concrnt.world! Comparison Centralized (Twitter): There's a fear of unjust suspension, and if an account is suspended, it signifies the death of that internet identity. Activitypub (Mastodon, Misskey): While there is an account migration feature, if your account is suspended before migration, you're out of options. Additionally, major ActivityPub-supported social media platforms have a concept known as local timelines, which are not accessible or joinable by external users, ultimately forcing users to create new accounts on each server. Concrnt, however, allows for the creation of any number of topic-based community timelines on each server, which can be viewed and joined by users from other servers. nostr: Nostr is a fantastic mechanism for proving one's identity using a private key, but it requires careful selection of relay servers. There is no guarantee that a relay server will retain or delete your data. (It works very well for use cases that do not require such assurances.) Due to its fundamentally decentralized nature, it seems unlikely to implement non-essential but convenient features (such as visibility control for non-encrypted messages). Bluesky: Bluesky is a project that has become more active recently, so details are still emerging, but it seems to share many similarities with Concrnt. Bluesky appears to be created with a mission similar to Twitter's, aimed at ""making all the information in the world shareable."" In contrast, Concrnt's mission focuses on ""centering around communities and loosely c",https://github.com/concrnt/concrnt/blob/407f705f78ea24c9bd4bd4efe6a5f8a15c4e5a9d/.clinerules.md
